loan_id, no_of_dependents, education, self_employed, income_annum, loan_amount, loan_term, cibil_score, residential_assets_value, commercial_assets_value, luxury_assets_value, bank_asset_value, loan_status
3808,0.0, Graduate, Yes,1100000.0,3400000.0,14.0,832.0,3200000.0,200000.0,4400000.0,1600000.0, Approved
3809,5.0, Graduate, No,9200000.0,34800000.0,12.0,802.0,22000000.0,11000000.0,19800000.0,12500000.0, Approved
3810,2.0, Graduate, No,7000000.0,23900000.0,18.0,628.0,13400000.0,6600000.0,25200000.0,7200000.0, Approved
3811,4.0, Graduate, No,5100000.0,18800000.0,10.0,694.0,6400000.0,5300000.0,13500000.0,4100000.0, Approved
3812,1.0, Not Graduate, Yes,3200000.0,9300000.0,20.0,741.0,3800000.0,3500000.0,6900000.0,2300000.0, Approved
3813,1.0, Not Graduate, Yes,3700000.0,10900000.0,14.0,748.0,3700000.0,2800000.0,13200000.0,4100000.0, Approved
3814,5.0, Graduate, No,3600000.0,12800000.0,4.0,320.0,2500000.0,2900000.0,12600000.0,2900000.0, Approved
3815,1.0, Graduate, No,5600000.0,11700000.0,10.0,774.0,11000000.0,4300000.0,13100000.0,6500000.0, Approved
3816,0.0, Not Graduate, Yes,9500000.0,32000000.0,2.0,500.0,8300000.0,9700000.0,24500000.0,5600000.0, Approved
3817,4.0, Not Graduate, No,1500000.0,4000000.0,18.0,706.0,0.0,2700000.0,4400000.0,1700000.0, Approved
3818,4.0, Not Graduate, No,7400000.0,18300000.0,10.0,601.0,16400000.0,12600000.0,28800000.0,6100000.0, Approved
3819,2.0, Graduate, No,6000000.0,17400000.0,16.0,806.0,1800000.0,2100000.0,20200000.0,3500000.0, Approved
3820,0.0, Graduate, Yes,3000000.0,9600000.0,6.0,644.0,3900000.0,700000.0,10500000.0,3000000.0, Approved
3821,4.0, Graduate, Yes,6000000.0,12900000.0,14.0,723.0,700000.0,1600000.0,13600000.0,4100000.0, Approved
3822,5.0, Graduate, Yes,600000.0,1500000.0,12.0,509.0,1600000.0,100000.0,1900000.0,800000.0, Rejected
3823,0.0, Graduate, No,1800000.0,6600000.0,4.0,898.0,2400000.0,100000.0,4600000.0,1400000.0, Approved
3824,2.0, Graduate, Yes,5500000.0,12000000.0,2.0,567.0,7200000.0,4700000.0,11500000.0,7000000.0, Approved
3825,1.0, Graduate, No,1000000.0,2100000.0,6.0,715.0,2200000.0,1000000.0,2200000.0,1100000.0, Approved
3826,2.0, Not Graduate, Yes,1700000.0,3500000.0,10.0,854.0,5000000.0,2400000.0,3400000.0,1700000.0, Approved
3827,1.0, Graduate, Yes,3400000.0,12300000.0,8.0,523.0,6100000.0,4700000.0,8300000.0,2600000.0, Rejected
3828,1.0, Graduate, Yes,9600000.0,35900000.0,8.0,534.0,24500000.0,17700000.0,31900000.0,5400000.0, Rejected
3829,0.0, Not Graduate, Yes,2600000.0,7600000.0,18.0,470.0,700000.0,700000.0,5500000.0,2900000.0, Rejected
3830,1.0, Graduate, No,1600000.0,3500000.0,18.0,619.0,3200000.0,100000.0,6300000.0,1500000.0, Approved
3831,0.0, Graduate, Yes,4300000.0,12800000.0,20.0,572.0,8600000.0,2200000.0,11000000.0,6100000.0, Approved
3832,3.0, Graduate, No,1400000.0,3500000.0,16.0,365.0,2600000.0,2200000.0,2900000.0,1600000.0, Rejected
3833,0.0, Not Graduate, No,8000000.0,18000000.0,16.0,791.0,13900000.0,10300000.0,23400000.0,10600000.0, Approved
3834,4.0, Not Graduate, Yes,5000000.0,18100000.0,12.0,424.0,5200000.0,2000000.0,14500000.0,6100000.0, Rejected
3835,5.0, Graduate, No,4500000.0,10200000.0,12.0,726.0,2900000.0,8600000.0,17500000.0,4200000.0, Approved
3836,1.0, Graduate, No,3400000.0,9900000.0,2.0,736.0,3900000.0,4800000.0,10600000.0,4500000.0, Approved
3837,5.0, Graduate, Yes,5700000.0,12800000.0,14.0,488.0,13600000.0,1000000.0,13200000.0,5500000.0, Rejected
3838,2.0, Not Graduate, Yes,2600000.0,7600000.0,10.0,400.0,6800000.0,2800000.0,10100000.0,3200000.0, Rejected
3839,0.0, Graduate, Yes,4500000.0,12200000.0,20.0,311.0,11200000.0,5000000.0,12700000.0,2400000.0, Rejected
3840,2.0, Not Graduate, Yes,5100000.0,16800000.0,2.0,504.0,6400000.0,2700000.0,17100000.0,4400000.0, Approved
3841,4.0, Not Graduate, Yes,5100000.0,18600000.0,20.0,312.0,9600000.0,6000000.0,16500000.0,5500000.0, Rejected
3842,5.0, Graduate, Yes,1700000.0,6500000.0,14.0,587.0,1100000.0,1000000.0,6400000.0,1500000.0, Approved
3843,1.0, Not Graduate, No,5200000.0,10500000.0,20.0,317.0,3000000.0,8000000.0,19300000.0,5300000.0, Rejected
3844,4.0, Not Graduate, No,8400000.0,29000000.0,2.0,463.0,12700000.0,1100000.0,20100000.0,6700000.0, Approved
3845,1.0, Not Graduate, Yes,9000000.0,34000000.0,16.0,842.0,6300000.0,16900000.0,22900000.0,5800000.0, Approved
3846,4.0, Graduate, Yes,3400000.0,11800000.0,20.0,616.0,5000000.0,3300000.0,9900000.0,2900000.0, Approved
3847,1.0, Not Graduate, No,5400000.0,19400000.0,8.0,800.0,800000.0,6100000.0,19500000.0,3000000.0, Approved
3848,0.0, Graduate, Yes,700000.0,2100000.0,12.0,813.0,200000.0,1300000.0,2200000.0,500000.0, Approved
3849,2.0, Graduate, No,7600000.0,24800000.0,12.0,564.0,14000000.0,6200000.0,24700000.0,6700000.0, Approved
3850,2.0, Not Graduate, No,5000000.0,14700000.0,12.0,837.0,2200000.0,7200000.0,11700000.0,4800000.0, Approved
3851,5.0, Not Graduate, Yes,2500000.0,9400000.0,16.0,735.0,0.0,2200000.0,9500000.0,1700000.0, Approved
3852,4.0, Not Graduate, Yes,2000000.0,5200000.0,16.0,724.0,5200000.0,3800000.0,4600000.0,2800000.0, Approved
3853,5.0, Not Graduate, No,9000000.0,23900000.0,12.0,658.0,5700000.0,4600000.0,32100000.0,6100000.0, Approved
3854,5.0, Graduate, No,8300000.0,31800000.0,16.0,858.0,24600000.0,11100000.0,26300000.0,8500000.0, Approved
3855,0.0, Not Graduate, Yes,3100000.0,8500000.0,8.0,614.0,1700000.0,4600000.0,11000000.0,3300000.0, Approved
3856,2.0, Graduate, Yes,8500000.0,25600000.0,16.0,714.0,11400000.0,14800000.0,17200000.0,5700000.0, Approved
3857,2.0, Graduate, Yes,1200000.0,4600000.0,20.0,605.0,3600000.0,1500000.0,4600000.0,600000.0, Approved
3858,4.0, Graduate, Yes,2800000.0,5500000.0,8.0,875.0,6900000.0,4000000.0,6000000.0,3300000.0, Approved
3859,5.0, Graduate, Yes,2800000.0,10900000.0,6.0,359.0,5000000.0,3300000.0,7600000.0,3000000.0, Rejected
3860,5.0, Graduate, Yes,6500000.0,24100000.0,6.0,441.0,14100000.0,9600000.0,15300000.0,5200000.0, Rejected
3861,4.0, Graduate, No,8700000.0,25200000.0,18.0,790.0,25000000.0,9100000.0,18400000.0,8400000.0, Approved
3862,1.0, Not Graduate, Yes,5400000.0,13600000.0,4.0,821.0,11600000.0,8700000.0,19900000.0,5600000.0, Approved
3863,2.0, Not Graduate, No,8600000.0,33300000.0,16.0,375.0,19600000.0,11200000.0,25500000.0,11200000.0, Rejected
3864,3.0, Graduate, No,4700000.0,9600000.0,10.0,545.0,5200000.0,7200000.0,12000000.0,5300000.0, Rejected
3865,5.0, Not Graduate, Yes,1100000.0,3900000.0,4.0,891.0,1100000.0,200000.0,3400000.0,900000.0, Approved
3866,0.0, Graduate, No,6400000.0,14000000.0,8.0,486.0,5100000.0,12700000.0,23900000.0,3700000.0, Rejected
3867,0.0, Graduate, No,4300000.0,9900000.0,4.0,696.0,12400000.0,2100000.0,17000000.0,2100000.0, Approved
3868,5.0, Not Graduate, Yes,2900000.0,11100000.0,4.0,683.0,1700000.0,3900000.0,9400000.0,3300000.0, Approved
3869,5.0, Not Graduate, No,9600000.0,27100000.0,8.0,594.0,25500000.0,4600000.0,26800000.0,13300000.0, Approved
3870,3.0, Not Graduate, Yes,900000.0,2500000.0,20.0,529.0,900000.0,300000.0,3200000.0,700000.0, Rejected
3871,5.0, Not Graduate, No,8100000.0,26300000.0,4.0,429.0,3600000.0,8500000.0,22200000.0,6900000.0, Approved
3872,0.0, Not Graduate, Yes,8800000.0,25000000.0,4.0,400.0,11300000.0,4000000.0,23600000.0,9400000.0, Rejected
3873,0.0, Graduate, No,8800000.0,17500000.0,4.0,848.0,25400000.0,8200000.0,31600000.0,5100000.0, Approved
3874,1.0, Not Graduate, No,6400000.0,21500000.0,6.0,489.0,1600000.0,4600000.0,17600000.0,8900000.0, Rejected
3875,2.0, Graduate, No,2900000.0,6600000.0,10.0,326.0,8600000.0,2200000.0,7400000.0,3400000.0, Rejected
3876,5.0, Graduate, No,1600000.0,6100000.0,8.0,663.0,3900000.0,800000.0,6400000.0,1200000.0, Approved
3877,1.0, Not Graduate, No,1600000.0,5100000.0,18.0,729.0,2500000.0,2000000.0,6200000.0,900000.0, Approved
3878,2.0, Graduate, Yes,3100000.0,10700000.0,4.0,398.0,3100000.0,3000000.0,7400000.0,2000000.0, Approved
3879,2.0, Not Graduate, Yes,5600000.0,16700000.0,14.0,856.0,400000.0,10200000.0,14700000.0,5200000.0, Approved
3880,3.0, Graduate, Yes,8100000.0,19900000.0,20.0,347.0,22800000.0,14400000.0,29800000.0,5500000.0, Rejected
3881,3.0, Not Graduate, No,9100000.0,19300000.0,12.0,696.0,26200000.0,7700000.0,30100000.0,13300000.0, Approved
3882,0.0, Graduate, Yes,5500000.0,17100000.0,8.0,353.0,400000.0,200000.0,17100000.0,5200000.0, Rejected
3883,1.0, Graduate, Yes,9700000.0,34300000.0,20.0,756.0,15700000.0,18500000.0,26800000.0,14100000.0, Approved
3884,4.0, Graduate, No,2300000.0,5400000.0,16.0,490.0,6200000.0,3700000.0,5500000.0,2100000.0, Rejected
3885,1.0, Not Graduate, Yes,5600000.0,18000000.0,10.0,531.0,6500000.0,9000000.0,19800000.0,8400000.0, Rejected
3886,2.0, Not Graduate, Yes,4500000.0,16600000.0,4.0,679.0,10300000.0,3100000.0,11700000.0,5000000.0, Approved
3887,1.0, Graduate, Yes,500000.0,1800000.0,8.0,877.0,100000.0,200000.0,1100000.0,600000.0, Approved
3888,0.0, Graduate, No,4200000.0,11000000.0,20.0,817.0,6700000.0,2400000.0,11700000.0,6100000.0, Approved
3889,1.0, Not Graduate, No,9100000.0,23300000.0,18.0,792.0,800000.0,12600000.0,32100000.0,12400000.0, Approved
3890,4.0, Graduate, Yes,3200000.0,12800000.0,18.0,664.0,6300000.0,3400000.0,7600000.0,2100000.0, Approved
3891,4.0, Graduate, Yes,6200000.0,21300000.0,16.0,882.0,11800000.0,3500000.0,12900000.0,4100000.0, Approved
3892,3.0, Not Graduate, Yes,2500000.0,7700000.0,10.0,768.0,4500000.0,400000.0,8000000.0,2600000.0, Approved
3893,0.0, Graduate, No,9100000.0,27100000.0,12.0,787.0,24300000.0,2900000.0,34800000.0,9500000.0, Approved
3894,3.0, Graduate, Yes,500000.0,900000.0,12.0,538.0,0.0,700000.0,1500000.0,300000.0, Rejected
3895,4.0, Not Graduate, No,6900000.0,18000000.0,8.0,347.0,16400000.0,9300000.0,18300000.0,8700000.0, Rejected
3896,0.0, Graduate, Yes,1800000.0,5200000.0,16.0,317.0,4900000.0,1500000.0,4000000.0,1300000.0, Rejected
3897,0.0, Graduate, Yes,4000000.0,14500000.0,2.0,713.0,6200000.0,4900000.0,12200000.0,4700000.0, Approved
3898,1.0, Not Graduate, No,3900000.0,12300000.0,10.0,683.0,1000000.0,700000.0,11700000.0,2400000.0, Approved
3899,2.0, Not Graduate, Yes,8000000.0,28100000.0,18.0,765.0,24000000.0,10500000.0,17700000.0,8200000.0, Approved
3900,5.0, Graduate, No,900000.0,3200000.0,10.0,803.0,1600000.0,1700000.0,2300000.0,800000.0, Approved
3901,0.0, Graduate, Yes,8200000.0,29700000.0,6.0,405.0,3900000.0,800000.0,23900000.0,5700000.0, Rejected
3902,5.0, Graduate, No,2300000.0,4900000.0,4.0,529.0,6200000.0,3900000.0,9200000.0,2000000.0, Rejected
3903,5.0, Graduate, Yes,6900000.0,19400000.0,6.0,801.0,10100000.0,9400000.0,17000000.0,5500000.0, Approved
3904,3.0, Not Graduate, No,8800000.0,30700000.0,12.0,707.0,15000000.0,100000.0,32800000.0,8000000.0, Approved
3905,1.0, Graduate, No,2600000.0,7200000.0,8.0,349.0,5900000.0,1400000.0,9400000.0,3000000.0, Rejected
3906,1.0, Graduate, No,3700000.0,8700000.0,20.0,885.0,6200000.0,3500000.0,10900000.0,2600000.0, Approved
3907,2.0, Graduate, Yes,6200000.0,23800000.0,4.0,489.0,2900000.0,7500000.0,21300000.0,3300000.0, Approved
3908,3.0, Graduate, Yes,1000000.0,2600000.0,6.0,341.0,2900000.0,1700000.0,3600000.0,1100000.0, Rejected
3909,1.0, Not Graduate, No,6000000.0,20000000.0,12.0,637.0,10800000.0,4300000.0,20000000.0,8600000.0, Approved
3910,1.0, Not Graduate, Yes,9100000.0,31400000.0,4.0,304.0,14100000.0,16700000.0,30200000.0,9600000.0, Approved
3911,1.0, Graduate, No,1700000.0,6700000.0,16.0,537.0,4300000.0,2900000.0,3500000.0,1100000.0, Rejected
3912,5.0, Not Graduate, Yes,1700000.0,4600000.0,12.0,503.0,900000.0,2200000.0,4800000.0,1200000.0, Rejected
3913,1.0, Graduate, No,7100000.0,14300000.0,12.0,720.0,4600000.0,500000.0,27300000.0,8400000.0, Approved
3914,5.0, Graduate, No,9400000.0,36800000.0,10.0,509.0,20700000.0,7400000.0,22400000.0,6300000.0, Rejected
3915,5.0, Not Graduate, No,6200000.0,16400000.0,6.0,360.0,900000.0,7200000.0,22400000.0,6300000.0, Rejected
3916,1.0, Graduate, No,8300000.0,31800000.0,16.0,818.0,23400000.0,7400000.0,32200000.0,8500000.0, Approved
3917,1.0, Graduate, Yes,8900000.0,21200000.0,8.0,716.0,5400000.0,9200000.0,23800000.0,7900000.0, Approved
3918,1.0, Graduate, Yes,6500000.0,14800000.0,12.0,360.0,3500000.0,2100000.0,15000000.0,7300000.0, Rejected
3919,3.0, Graduate, Yes,8100000.0,26700000.0,10.0,895.0,5100000.0,9800000.0,17100000.0,9900000.0, Approved
3920,2.0, Not Graduate, No,4900000.0,13500000.0,8.0,328.0,10500000.0,8100000.0,18300000.0,3400000.0, Rejected
3921,4.0, Graduate, No,9100000.0,26600000.0,2.0,812.0,23300000.0,11900000.0,33100000.0,10400000.0, Approved
3922,3.0, Graduate, Yes,9000000.0,33100000.0,16.0,456.0,23800000.0,7000000.0,26000000.0,7100000.0, Rejected
3923,4.0, Graduate, Yes,1300000.0,3900000.0,16.0,566.0,700000.0,200000.0,3400000.0,1600000.0, Approved
3924,1.0, Not Graduate, No,6700000.0,25000000.0,20.0,598.0,5300000.0,12900000.0,13600000.0,7000000.0, Approved
3925,5.0, Not Graduate, No,3200000.0,9300000.0,6.0,656.0,7000000.0,3200000.0,12700000.0,4200000.0, Approved
3926,0.0, Not Graduate, No,7500000.0,28700000.0,2.0,895.0,2000000.0,4100000.0,21500000.0,7200000.0, Approved
3927,3.0, Graduate, No,4900000.0,12800000.0,14.0,653.0,7300000.0,1000000.0,13000000.0,7200000.0, Approved
3928,1.0, Not Graduate, Yes,700000.0,1800000.0,16.0,641.0,2100000.0,400000.0,1600000.0,900000.0, Approved
3929,2.0, Graduate, No,6400000.0,16500000.0,8.0,544.0,12100000.0,6300000.0,15200000.0,5400000.0, Rejected
3930,0.0, Not Graduate, Yes,3900000.0,14100000.0,20.0,811.0,5700000.0,3600000.0,10500000.0,5300000.0, Approved
3931,4.0, Graduate, No,9700000.0,26900000.0,10.0,460.0,11400000.0,3900000.0,31400000.0,9300000.0, Rejected
3932,5.0, Graduate, Yes,3600000.0,12500000.0,12.0,795.0,10600000.0,2700000.0,11100000.0,4800000.0, Approved
3933,2.0, Graduate, Yes,3400000.0,10300000.0,4.0,745.0,4900000.0,4000000.0,10000000.0,3900000.0, Approved
3934,0.0, Not Graduate, No,9800000.0,20100000.0,16.0,606.0,6200000.0,800000.0,37300000.0,8700000.0, Approved
3935,1.0, Not Graduate, No,5100000.0,14200000.0,6.0,451.0,6100000.0,7600000.0,11400000.0,5600000.0, Rejected
3936,4.0, Graduate, Yes,5900000.0,11800000.0,8.0,479.0,11000000.0,1200000.0,15700000.0,3900000.0, Rejected
3937,5.0, Graduate, No,1200000.0,2400000.0,14.0,495.0,1800000.0,1800000.0,4100000.0,1300000.0, Rejected
3938,2.0, Not Graduate, No,9700000.0,30200000.0,14.0,769.0,23700000.0,13600000.0,26400000.0,7500000.0, Approved
3939,5.0, Not Graduate, Yes,4700000.0,11800000.0,4.0,639.0,3600000.0,700000.0,9400000.0,5500000.0, Approved
3940,5.0, Graduate, No,4200000.0,12500000.0,18.0,723.0,1200000.0,300000.0,12900000.0,6100000.0, Approved
3941,4.0, Graduate, No,9300000.0,26100000.0,16.0,623.0,11700000.0,10500000.0,21100000.0,10700000.0, Approved
3942,3.0, Not Graduate, Yes,5300000.0,20800000.0,6.0,487.0,9700000.0,3400000.0,18500000.0,4200000.0, Rejected
3943,0.0, Graduate, No,7600000.0,30100000.0,2.0,743.0,20700000.0,8700000.0,27600000.0,9600000.0, Approved
3944,2.0, Graduate, No,6200000.0,16900000.0,12.0,754.0,2300000.0,4200000.0,15300000.0,7900000.0, Approved
3945,0.0, Graduate, No,8900000.0,21600000.0,10.0,552.0,2300000.0,9900000.0,20700000.0,11900000.0, Approved
3946,4.0, Not Graduate, Yes,7900000.0,27300000.0,10.0,560.0,23100000.0,14400000.0,28500000.0,10900000.0, Approved
3947,1.0, Graduate, Yes,3500000.0,10800000.0,14.0,632.0,6900000.0,1500000.0,10900000.0,4200000.0, Approved
3948,2.0, Graduate, No,5300000.0,16700000.0,18.0,339.0,4600000.0,3300000.0,12000000.0,4100000.0, Rejected
3949,2.0, Not Graduate, No,1400000.0,3100000.0,4.0,881.0,3700000.0,400000.0,5000000.0,1100000.0, Approved
3950,1.0, Not Graduate, Yes,9100000.0,23600000.0,20.0,535.0,2800000.0,17600000.0,26400000.0,4500000.0, Rejected
3951,4.0, Not Graduate, No,4400000.0,17200000.0,4.0,563.0,4100000.0,3700000.0,12700000.0,2900000.0, Approved
3952,5.0, Not Graduate, No,2800000.0,8200000.0,14.0,615.0,7400000.0,3300000.0,6700000.0,2700000.0, Approved
3953,3.0, Not Graduate, No,1300000.0,3300000.0,8.0,795.0,1400000.0,800000.0,4600000.0,1600000.0, Approved
3954,4.0, Graduate, No,8400000.0,28700000.0,14.0,878.0,23400000.0,8300000.0,23900000.0,8600000.0, Approved
3955,5.0, Graduate, Yes,5300000.0,14000000.0,6.0,633.0,11800000.0,4500000.0,12800000.0,6100000.0, Approved
3956,2.0, Graduate, No,6000000.0,13900000.0,4.0,533.0,3000000.0,9600000.0,14600000.0,4100000.0, Rejected
3957,2.0, Not Graduate, Yes,2100000.0,6800000.0,12.0,795.0,6100000.0,1900000.0,7200000.0,2400000.0, Approved
3958,0.0, Not Graduate, No,4300000.0,11000000.0,4.0,374.0,7100000.0,7300000.0,9300000.0,4700000.0, Rejected
3959,4.0, Not Graduate, Yes,7300000.0,22900000.0,12.0,848.0,6300000.0,2900000.0,28500000.0,4100000.0, Approved
3960,2.0, Graduate, No,5200000.0,16200000.0,12.0,890.0,10500000.0,9600000.0,15800000.0,3900000.0, Approved
3961,3.0, Graduate, No,4700000.0,9800000.0,14.0,444.0,8200000.0,300000.0,15700000.0,3800000.0, Rejected
3962,4.0, Graduate, No,7800000.0,28500000.0,4.0,803.0,15500000.0,11300000.0,21100000.0,9800000.0, Approved
3963,3.0, Graduate, Yes,500000.0,1900000.0,18.0,618.0,-100000.0,600000.0,1000000.0,400000.0, Approved
3964,1.0, Not Graduate, Yes,6000000.0,20300000.0,14.0,845.0,5000000.0,7800000.0,23700000.0,8700000.0, Approved
3965,4.0, Graduate, No,4800000.0,10800000.0,12.0,833.0,3000000.0,4000000.0,16400000.0,7100000.0, Approved
3966,3.0, Graduate, Yes,8900000.0,19300000.0,12.0,767.0,12000000.0,2200000.0,24700000.0,7700000.0, Approved
3967,1.0, Graduate, Yes,1800000.0,4000000.0,16.0,747.0,700000.0,200000.0,4600000.0,900000.0, Approved
3968,2.0, Graduate, No,3000000.0,7000000.0,4.0,588.0,5300000.0,3400000.0,11900000.0,3400000.0, Approved
3969,4.0, Not Graduate, No,7700000.0,24500000.0,20.0,582.0,9800000.0,6600000.0,29100000.0,6500000.0, Approved
3970,1.0, Not Graduate, No,8300000.0,20400000.0,14.0,348.0,5600000.0,12500000.0,29100000.0,4700000.0, Rejected
3971,4.0, Not Graduate, No,4200000.0,9400000.0,4.0,726.0,10000000.0,8100000.0,16100000.0,5500000.0, Approved
3972,4.0, Graduate, Yes,8000000.0,31200000.0,6.0,482.0,19800000.0,11500000.0,22200000.0,5700000.0, Rejected
3973,2.0, Graduate, Yes,9400000.0,30000000.0,16.0,565.0,1200000.0,3900000.0,28200000.0,9000000.0, Approved
3974,1.0, Graduate, No,800000.0,2400000.0,16.0,872.0,2400000.0,1200000.0,1900000.0,900000.0, Approved
3975,0.0, Graduate, Yes,500000.0,1300000.0,4.0,825.0,600000.0,0.0,1800000.0,200000.0, Approved
3976,2.0, Graduate, Yes,6100000.0,22300000.0,8.0,694.0,16200000.0,10900000.0,22900000.0,7200000.0, Approved
3977,3.0, Graduate, Yes,8500000.0,30800000.0,20.0,448.0,23000000.0,1400000.0,22900000.0,7900000.0, Rejected
3978,5.0, Graduate, Yes,7600000.0,18000000.0,12.0,452.0,7900000.0,4300000.0,23800000.0,4700000.0, Rejected
3979,3.0, Not Graduate, No,8700000.0,17900000.0,12.0,897.0,16400000.0,3500000.0,31600000.0,12500000.0, Approved
3980,4.0, Not Graduate, No,9400000.0,20200000.0,10.0,803.0,24800000.0,1000000.0,34400000.0,4800000.0, Approved
3981,1.0, Not Graduate, Yes,400000.0,900000.0,8.0,828.0,600000.0,500000.0,1500000.0,300000.0, Approved
3982,0.0, Graduate, No,2700000.0,7500000.0,6.0,832.0,7700000.0,1200000.0,10000000.0,2500000.0, Approved
3983,1.0, Not Graduate, Yes,2300000.0,5500000.0,6.0,861.0,1600000.0,1200000.0,4700000.0,1700000.0, Approved
3984,0.0, Graduate, No,7500000.0,15900000.0,2.0,535.0,17500000.0,5700000.0,23600000.0,4500000.0, Rejected
3985,4.0, Not Graduate, Yes,7100000.0,19400000.0,16.0,363.0,17900000.0,2600000.0,22600000.0,4000000.0, Rejected
3986,1.0, Not Graduate, Yes,8800000.0,28600000.0,8.0,631.0,11000000.0,13200000.0,25000000.0,7700000.0, Approved
3987,2.0, Not Graduate, No,8400000.0,20700000.0,6.0,513.0,500000.0,16400000.0,18800000.0,7900000.0, Rejected
3988,0.0, Graduate, Yes,4700000.0,16200000.0,16.0,317.0,12700000.0,400000.0,9400000.0,2500000.0, Rejected
3989,1.0, Graduate, No,6900000.0,19500000.0,2.0,809.0,6100000.0,10600000.0,22900000.0,9300000.0, Approved
3990,3.0, Not Graduate, No,2400000.0,8200000.0,10.0,531.0,6800000.0,1900000.0,5700000.0,2000000.0, Rejected
3991,1.0, Not Graduate, Yes,1600000.0,4800000.0,14.0,544.0,2200000.0,200000.0,6200000.0,1200000.0, Rejected
3992,0.0, Graduate, No,3500000.0,7800000.0,14.0,366.0,6400000.0,3000000.0,13700000.0,4900000.0, Rejected
3993,0.0, Not Graduate, No,3700000.0,12700000.0,14.0,797.0,1300000.0,1100000.0,12300000.0,3700000.0, Approved
3994,1.0, Not Graduate, No,3200000.0,12000000.0,16.0,597.0,6800000.0,1900000.0,7700000.0,2200000.0, Approved
3995,2.0, Not Graduate, Yes,7000000.0,22500000.0,12.0,632.0,12500000.0,4600000.0,20400000.0,4900000.0, Approved
3996,5.0, Not Graduate, No,9300000.0,28300000.0,12.0,741.0,7600000.0,12900000.0,32400000.0,5200000.0, Approved
3997,0.0, Not Graduate, No,200000.0,800000.0,20.0,331.0,300000.0,0.0,500000.0,100000.0, Rejected
3998,4.0, Graduate, No,6900000.0,16500000.0,8.0,426.0,3900000.0,5200000.0,18300000.0,9000000.0, Rejected
3999,3.0, Not Graduate, No,9000000.0,26500000.0,8.0,533.0,17100000.0,12400000.0,27800000.0,6000000.0, Rejected
4000,1.0, Not Graduate, No,6900000.0,22700000.0,16.0,394.0,3800000.0,4300000.0,27400000.0,8700000.0, Rejected
4001,0.0, Graduate, No,7500000.0,25100000.0,14.0,877.0,21000000.0,11400000.0,16900000.0,10700000.0, Approved
4002,5.0, Not Graduate, No,9200000.0,28000000.0,8.0,527.0,18700000.0,7700000.0,24400000.0,6400000.0, Rejected
4003,1.0, Graduate, No,4600000.0,12700000.0,8.0,468.0,10400000.0,0.0,14500000.0,3900000.0, Rejected
4004,4.0, Graduate, Yes,5000000.0,19600000.0,18.0,611.0,13400000.0,4400000.0,14400000.0,4600000.0, Approved
4005,2.0, Graduate, No,4500000.0,17200000.0,6.0,832.0,2700000.0,8500000.0,10900000.0,6700000.0, Approved
